Orden;Material;Documento material;Descripción material;Ctd.en UM base y signo +/-;Impte.mon.local;Clase de movimiento;Fecha de documento;Fecha contabiliz.;Almacén;Ind.movim.mercancías;Centro;Pos.documento mat.;Lote;Indicador Debe/Haber;Moneda;Reserva
1083102;11001377;4916509537;HIELO BOL(12KG);10;70.000;261;23/5/2026;23/5/2026;1001;1;B010;1;2605201228;H;COP;1951701
1083102;14002437;4916499495;CARNE PARA KENTUCKY SANDWNCH;298,909;5.062.024;261;22/5/2026;22/5/2026;1001;1;B010;2;2605210116;H;COP;1951701
1083102;14002437;4916504304;CARNE PARA KENTUCKY SANDWNCH;917,200;15.532.782;261;22/5/2026;22/5/2026;1001;1;B010;1;2605220232;H;COP;1951701
1083102;14002437;4916509536;CARNE PARA KENTUCKY SANDWNCH;-69,200;-1.171.902;262;23/5/2026;23/5/2026;1001;1;B010;1;2605220232;S;COP;1951701
1083102;18001585;4916499495;BOLSA FUNDA BTOX10BOLX100UN;31;6.684;261;22/5/2026;22/5/2026;1001;1;B010;5;2604151095;H;COP;1951701
1083102;18001586;4916499495;BOLSA FUELLE  BTOX50BOLX100UN;600;33.891;261;22/5/2026;22/5/2026;1001;1;B010;4;2604291357;H;COP;1951701
1083102;18001602;4916497104;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2604290726;H;COP;1951701
1083102;18001602;4916497109;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2604290726;H;COP;1951701
1083102;18001602;4916498539;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2604290726;H;COP;1951701
1083102;18001602;4916498551;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2604290726;H;COP;1951701
1083102;18001602;4916498556;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2604290726;H;COP;1951701
1083102;18001602;4916499235;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2604290726;H;COP;1951701
1083102;18001602;4916499495;ETIQUETA TERMICA CJX4ROLX2605UN;0,635;30;261;22/5/2026;22/5/2026;1001;1;B010;7;2604241568;H;COP;1951701
1083102;18001602;4916499495;ETIQUETA TERMICA CJX4ROLX2605UN;599,365;28.769;261;22/5/2026;22/5/2026;1001;1;B010;8;2604290726;H;COP;1951701
1083102;18001602;4916507999;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1951701
1083102;18001602;4916508010;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1951701
1083102;18001602;4916508012;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1951701
1083102;18001602;4916508017;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1951701
1083102;18001602;4916508019;ETIQUETA TERMICA CJX4ROLX2605UN;150;7.200;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1951701
1083102;18001612;4916499495;CINTA DE RESINA 110*450M ROLX45000CM;3.000;0;261;22/5/2026;22/5/2026;1001;1;B010;6;2603311297;H;COP;1951701
1083102;11000092;4916509537;CARRAGENINA BTOX25KG;0,537;18.490;261;23/5/2026;23/5/2026;1001;2;B010;3;2603091072;H;COP;0
1083102;11001130;4916509537;SAL YODADA  BTOX25UNX0.5KG;9,339;21.314;261;23/5/2026;23/5/2026;1001;2;B010;4;2604220955;H;COP;0
1083102;18001602;4916509539;ETIQUETA TERMICA CJX4ROLX2605UN;-3.000;-143.997;262;23/5/2026;23/5/2026;1001;2;B010;1;2604290726;S;COP;0
1083102;14002433;4916499495;KENTUCKY SANDWNCH BOL(5UN);-600;-5.156.400;101;22/5/2026;22/5/2026;1001;4;B010;1;2605220246;S;COP;0
1083102;14002433;4916508427;KENTUCKY SANDWNCH BOL(5UN);-690;-5.929.860;101;22/5/2026;22/5/2026;1001;4;B010;1;2605220246;S;COP;0
1083102;14002433;5001993072;KENTUCKY SANDWNCH BOL(5UN);600;5.156.400;102;22/5/2026;22/5/2026;1001;4;B010;1;2605220246;H;COP;0
1083103;11000341;4916509552;MARINADOR CRISPY 15.66KG CJX60UN;11;39.342;261;23/5/2026;23/5/2026;1001;1;B010;1;2603050867;H;COP;1951702
1083103;14002440;4916505989;CARNE DE STRIPS;465,100;7.632.756;261;22/5/2026;22/5/2026;1001;1;B010;1;2605220230;H;COP;1951702
1083103;14002440;4916507053;CARNE DE STRIPS;399;6.547.989;261;22/5/2026;22/5/2026;1001;1;B010;1;2605220230;H;COP;1951702
1083103;18001585;4916509552;BOLSA FUNDA BTOX10BOLX100UN;210;45.276;261;23/5/2026;23/5/2026;1001;1;B010;3;2604151095;H;COP;1951702
1083103;18001586;4916509552;BOLSA FUELLE  BTOX50BOLX100UN;1.300;73.432;261;23/5/2026;23/5/2026;1001;1;B010;2;2604291357;H;COP;1951702
1083103;18001602;4916501425;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1951702
1083103;18001602;4916503162;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1951702
1083103;18001602;4916503186;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1951702
1083103;18001602;4916507288;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1951702
1083103;18001602;4916508025;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1951702
1083103;18001602;4916508028;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1951702
1083103;18001612;4916509552;CINTA DE RESINA 110*450M ROLX45000CM;4.522,200;0;261;23/5/2026;23/5/2026;1001;1;B010;4;2603311297;H;COP;1951702
1083103;11000092;4916509552;CARRAGENINA BTOX25KG;0,405;13.945;261;23/5/2026;23/5/2026;1001;2;B010;5;2603091072;H;COP;0
1083103;11001130;4916509552;SAL YODADA  BTOX25UNX0.5KG;7,426;16.948;261;23/5/2026;23/5/2026;1001;2;B010;6;2604220958;H;COP;0
1083103;14002441;4916500538;STRIPS MARINADO BOL(20UN);-3.000;-50.571.000;101;22/5/2026;22/5/2026;1001;4;B010;1;2605220247;S;COP;0
1083103;14002441;5001993081;STRIPS MARINADO BOL(20UN);2.094;35.298.558;102;22/5/2026;22/5/2026;1001;4;B010;1;2605220247;H;COP;0
1083118;11001134;4916510947;MARINADOR CRISPY INYECCION BTOX20KG;148,800;1.695.872;261;23/5/2026;23/5/2026;1003;1;B010;1;2605201265;H;COP;1951795
1083118;18001591;4916510953;BOLSA ENSALADA IMPRESA BTOX10BOLX100UN;8;2.502;261;23/5/2026;23/5/2026;1003;1;B010;1;2604221468;H;COP;1951795
1083118;18001602;4916496675;ETIQUETA TERMICA CJX4ROLX2605UN;2;96;261;22/5/2026;22/5/2026;1001;1;B010;1;2604290726;H;COP;1951795
1083118;18001612;4916510947;CINTA DE RESINA 110*450M ROLX45000CM;300;0;261;23/5/2026;23/5/2026;1001;1;B010;2;2603311297;H;COP;1951795
1083118;12002517;4916496673;MIX DE SALMUERA CRISPY;-148,800;-1.933.954;101;22/5/2026;22/5/2026;1003;4;B010;1;2605220377;S;COP;0
1083125;18001586;4916508438;BOLSA FUELLE  BTOX50BOLX100UN;1.651;93.258;261;22/5/2026;22/5/2026;1001;1;B010;2;2604291357;H;COP;1952099
1083125;18001602;4916499259;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2604290726;H;COP;1952099
1083125;18001602;4916501547;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952099
1083125;18001602;4916501550;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952099
1083125;18001602;4916502071;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952099
1083125;18001602;4916507279;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952099
1083125;18001602;4916507674;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952099
1083125;18001602;4916508255;ETIQUETA TERMICA CJX4ROLX2605UN;150;7.200;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952099
1083125;18001602;4916508306;ETIQUETA TERMICA CJX4ROLX2605UN;100;4.800;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952099
1083125;14002433;4916508438;KENTUCKY SANDWNCH BOL(5UN);-1.651;-14.188.694;101;22/5/2026;22/5/2026;1001;4;B010;1;2605220843;S;COP;0
1083127;11001135;4916516229;MARINADO PICANTE CJX25UN;40;1.141.911;261;23/5/2026;23/5/2026;1001;1;B010;1;2604291026;H;COP;1952285
1083127;12002532;4916504644;ALAS CORTADAS POLLO;265,100;2.816.423;261;22/5/2026;22/5/2026;1001;1;B010;1;2605220192;H;COP;1952285
1083127;12002532;4916504774;ALAS CORTADAS POLLO;464;4.929.536;261;22/5/2026;22/5/2026;1001;1;B010;1;2605220178;H;COP;1952285
1083127;12002532;4916507101;ALAS CORTADAS POLLO;164,300;1.745.523;261;22/5/2026;22/5/2026;1001;1;B010;1;2605220178;H;COP;1952285
1083127;12002532;4916507131;ALAS CORTADAS POLLO;54,400;577.946;261;22/5/2026;22/5/2026;1001;1;B010;1;2605210145;H;COP;1952285
1083127;12002532;4916514749;ALAS CORTADAS POLLO;548,500;5.827.264;261;23/5/2026;23/5/2026;1001;1;B010;1;2605210137;H;COP;1952285
1083127;12002532;4916514749;ALAS CORTADAS POLLO;691,300;7.344.371;261;23/5/2026;23/5/2026;1001;1;B010;2;2605220178;H;COP;1952285
1083127;12002532;4916514749;ALAS CORTADAS POLLO;188,600;2.003.686;261;23/5/2026;23/5/2026;1001;1;B010;3;2605220192;H;COP;1952285
1083127;18001585;4916514749;BOLSA FUNDA BTOX10BOLX100UN;110;23.716;261;23/5/2026;23/5/2026;1001;1;B010;5;2604151095;H;COP;1952285
1083127;18001586;4916508426;BOLSA FUELLE  BTOX50BOLX100UN;1.797;101.505;261;22/5/2026;22/5/2026;1001;1;B010;2;2604291357;H;COP;1952285
1083127;18001586;4916514749;BOLSA FUELLE  BTOX50BOLX100UN;210;11.862;261;23/5/2026;23/5/2026;1001;1;B010;4;2604291357;H;COP;1952285
1083127;18001602;4916502413;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952285
1083127;18001602;4916502418;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952285
1083127;18001602;4916502914;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952285
1083127;18001602;4916502982;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952285
1083127;18001602;4916506582;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952285
1083127;18001602;4916506611;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952285
1083127;18001602;4916507709;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952285
1083127;14002429;4916508426;ALAS HOT WINGS BOL(40UN);-1.797;-28.290.171;101;22/5/2026;22/5/2026;1001;4;B010;1;2605221200;S;COP;0
1083128;11000341;4916509531;MARINADOR CRISPY 15.66KG CJX60UN;21;75.108;261;23/5/2026;23/5/2026;1001;1;B010;1;2603050867;H;COP;1952291
1083128;11001377;4916509531;HIELO BOL(12KG);10;70.000;261;23/5/2026;23/5/2026;1001;1;B010;3;2605201228;H;COP;1952291
1083128;14002446;4916507625;CARNE BIG CRUNCH;665;10.658.620;261;22/5/2026;22/5/2026;1001;1;B010;1;2605220233;H;COP;1952291
1083128;14002446;4916507919;CARNE BIG CRUNCH;326,500;5.233.142;261;22/5/2026;22/5/2026;1001;1;B010;1;2605220233;H;COP;1952291
1083128;18001585;4916509531;BOLSA FUNDA BTOX10BOLX100UN;110;23.716;261;23/5/2026;23/5/2026;1001;1;B010;4;2604151095;H;COP;1952291
1083128;18001586;4916508526;BOLSA FUELLE  BTOX50BOLX100UN;1.855;104.781;261;22/5/2026;22/5/2026;1001;1;B010;2;2604291357;H;COP;1952291
1083128;18001586;4916509531;BOLSA FUELLE  BTOX50BOLX100UN;1.580;89.248;261;23/5/2026;23/5/2026;1001;1;B010;2;2604291357;H;COP;1952291
1083128;18001602;4916503311;ETIQUETA TERMICA CJX4ROLX2605UN;300;14.400;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916505646;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916505702;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916505719;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916507251;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916507501;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916507505;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916507516;ETIQUETA TERMICA CJX4ROLX2605UN;100;4.800;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916507654;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916507660;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916507892;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916507981;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916507984;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001602;4916508065;ETIQUETA TERMICA CJX4ROLX2605UN;150;7.200;261;22/5/2026;22/5/2026;1001;1;B010;1;2605081380;H;COP;1952291
1083128;18001612;4916509531;CINTA DE RESINA 110*450M ROLX45000CM;3.234,800;0;261;23/5/2026;23/5/2026;1001;1;B010;5;2603311297;H;COP;1952291
1083128;11000092;4916509531;CARRAGENINA BTOX25KG;0,743;25.583;261;23/5/2026;23/5/2026;1001;2;B010;6;2603091072;H;COP;0
1083128;11001130;4916509531;SAL YODADA  BTOX25UNX0.5KG;13,620;31.084;261;23/5/2026;23/5/2026;1001;2;B010;7;2604220958;H;COP;0
1083128;14002427;4916505680;BIG CRUNCH MARINADO BOL(10UN);-390;-3.677.700;101;22/5/2026;22/5/2026;1001;4;B010;1;2605221210;S;COP;0
1083128;14002427;4916508526;BIG CRUNCH MARINADO BOL(10UN);-1.855;-17.492.650;101;22/5/2026;22/5/2026;1001;4;B010;1;2605221210;S;COP;0
1083130;11000456;4916511005;POLVO IMOR BTOX20KG;320,640;3.292.713;261;23/5/2026;23/5/2026;1003;1;B010;1;2604291065;H;COP;1952475
1083130;18001591;4916511005;BOLSA ENSALADA IMPRESA BTOX10BOLX100UN;50;15.637;261;23/5/2026;23/5/2026;1003;1;B010;2;2604221468;H;COP;1952475
1083130;18001602;4916504297;ETIQUETA TERMICA CJX4ROLX2605UN;49;2.352;261;22/5/2026;22/5/2026;1001;1;B010;1;2604290726;H;COP;1952475
1083130;18001612;4916511005;CINTA DE RESINA 110*450M ROLX45000CM;500;0;261;23/5/2026;23/5/2026;1001;1;B010;3;2603311297;H;COP;1952475
1083130;12002516;4916504347;MIX DE SALMUERA ORIGINAL;-320,640;-3.853.452;101;22/5/2026;22/5/2026;1003;4;B010;1;2605221371;S;COP;0
1083130;12002516;4916510987;MIX DE SALMUERA ORIGINAL;6,680;80.280;102;23/5/2026;23/5/2026;1003;4;B010;1;2605221371;H;COP;0
1083130;12002516;5001992645;MIX DE SALMUERA ORIGINAL;-6,680;-80.280;101;22/5/2026;22/5/2026;1003;4;B010;1;2605221371;S;COP;0
1083132;11001132;4916518597;SALSA DE AREQUIPE BOLX5KG;86,080;919.732;261;24/5/2026;24/5/2026;1008;1;B010;3;2605141157;H;COP;1952537
1083132;18001597;4916518597;ETIQUETA POSTRES CJX6ROLX10786UN;10.500;851.914;261;24/5/2026;24/5/2026;1008;1;B010;4;2401300920;H;COP;1952537
1083132;18001602;4916505563;ETIQUETA TERMICA CJX4ROLX2605UN;103;4.944;261;22/5/2026;22/5/2026;1008;1;B010;1;2604290726;H;COP;1952537
1083132;18001602;4916518597;ETIQUETA TERMICA CJX4ROLX2605UN;103;4.944;261;24/5/2026;24/5/2026;1008;1;B010;6;2604290726;H;COP;1952537
1083132;18001612;4916518597;CINTA DE RESINA 110*450M ROLX45000CM;8.000;0;261;24/5/2026;24/5/2026;1008;1;B010;5;2604170949;H;COP;1952537
1083132;18001664;4916518597;CAJA HELADOS C790 50X34 BTOX25UN;100;479.320;261;24/5/2026;24/5/2026;1008;1;B010;7;2605060291;H;COP;1952537
1083132;18001665;4916518597;SEPARADOR HELADO BOLX50UN;300;162.600;261;24/5/2026;24/5/2026;1008;1;B010;8;2604300729;H;COP;1952537
1083132;18001776;4916518597;TAPA PAPEL 7.25OZ CJX35BOLX50UN;1.001;86.563;261;24/5/2026;24/5/2026;1008;1;B010;2;2604201130;H;COP;1952537
1083132;18001776;4916518604;TAPA PAPEL 7.25OZ CJX35BOLX50UN;9.000;778.289;261;24/5/2026;24/5/2026;1008;1;B010;1;2604201130;H;COP;1952537
1083132;18001892;4916518632;VASO SUNDAE AREQUIPE 7.25OZ CJX35BOLX50U;10.500;1.064.281;261;24/5/2026;24/5/2026;1008;1;B010;1;2605190686;H;COP;1952537
1083132;11001128;4916518597;BASE HELADO VAINILLA CJX13.2KG;1.123,500;5.503.025;261;24/5/2026;24/5/2026;1008;2;B010;11;2605080638;H;COP;0
1083132;11001132;4916518597;SALSA DE AREQUIPE BOLX5KG;50;534.231;261;24/5/2026;24/5/2026;1008;2;B010;9;2605160368;H;COP;0
1083132;11001132;4916518597;SALSA DE AREQUIPE BOLX5KG;63,420;677.618;261;24/5/2026;24/5/2026;1008;2;B010;10;2605160367;H;COP;0
1083132;18001776;4916518597;TAPA PAPEL 7.25OZ CJX35BOLX50UN;500;43.238;261;24/5/2026;24/5/2026;1008;2;B010;13;2605190846;H;COP;0
1083132;18001932;4916518597;SEPARADOR HELADO TROQUELADO BOL(50UN);101;80.295;261;24/5/2026;24/5/2026;1008;2;B010;12;2604300309;H;COP;0
1083132;14002995;4916518597;SUNDAE DE AREQUIPE CJ(105UN);-100;-13.964.900;101;24/5/2026;24/5/2026;1008;4;B010;1;2605221433;S;COP;0
1083133;18001602;4916505671;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1002;1;B010;1;2604290726;H;COP;1952540
1083133;18001602;4916505683;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1002;1;B010;1;2604290726;H;COP;1952540
1083133;18001602;4916505691;ETIQUETA TERMICA CJX4ROLX2605UN;200;9.600;261;22/5/2026;22/5/2026;1002;1;B010;1;2604290726;H;COP;1952540
1083133;18001602;4916505699;ETIQUETA TERMICA CJX4ROLX2605UN;168;8.064;261;22/5/2026;22/5/2026;1002;1;B010;1;2604290726;H;COP;1952540
1083133;18001602;4916545681;ETIQUETA TERMICA CJX4ROLX2605UN;-768;-36.863;262;26/5/2026;26/5/2026;1002;2;B010;1;2604290726;S;COP;0
1083134;11000784;4916511135;ALAS DE POLLO MP;234;1.958.059;261;23/5/2026;23/5/2026;1001;1;B010;1;2605221456;H;COP;1952839
1083134;11000784;4916511160;ALAS DE POLLO MP;198;1.656.819;261;23/5/2026;23/5/2026;1001;1;B010;1;2605211315;H;COP;1952839
1083134;11000784;4916511165;ALAS DE POLLO MP;134;1.121.281;261;23/5/2026;23/5/2026;1001;1;B010;1;2605221325;H;COP;1952839
1083134;11000784;4916511165;ALAS DE POLLO MP;5;41.839;261;23/5/2026;23/5/2026;1001;1;B010;2;2605211315;H;COP;1952839
1083134;11000784;4916513200;ALAS DE POLLO MP;86;720.283;261;23/5/2026;23/5/2026;1001;1;B010;1;2605221456;H;COP;1952839
1083134;11000784;4916513302;ALAS DE POLLO MP;305,200;2.554.744;261;23/5/2026;23/5/2026;1001;1;B010;1;2605221043;H;COP;1952839
1083134;11000784;4916515452;ALAS DE POLLO MP;283,100;2.371.858;261;23/5/2026;23/5/2026;1001;1;B010;1;2605230649;H;COP;1952839
1083134;11000784;4916515461;ALAS DE POLLO MP;140,200;1.174.619;261;23/5/2026;23/5/2026;1001;1;B010;1;2605230353;H;COP;1952839
1083134;11001117;4916511589;POLLO FRESCO CJX20UN;3.400;42.649.015;261;23/5/2026;23/5/2026;1001;1;B010;1;2605211329;H;COP;1952839
1083134;11001117;4916512338;POLLO FRESCO CJX20UN;2.000;25.087.656;261;23/5/2026;23/5/2026;1001;1;B010;1;2605201017;H;COP;1952839
1083134;11001117;4916512829;POLLO FRESCO CJX20UN;1.000;12.490.745;261;23/5/2026;23/5/2026;1001;1;B010;1;2605221426;H;COP;1952839
1083134;11001117;4916512829;POLLO FRESCO CJX20UN;3.620;45.216.495;261;23/5/2026;23/5/2026;1001;1;B010;2;2605221274;H;COP;1952839
1083134;11001117;4916515189;POLLO FRESCO CJX20UN;3.000;37.572.337;261;23/5/2026;23/5/2026;1001;1;B010;1;2605210551;H;COP;1952839
1083134;11001117;4916515189;POLLO FRESCO CJX20UN;800;10.019.290;261;23/5/2026;23/5/2026;1001;1;B010;2;2605210966;H;COP;1952839
1083134;11001117;4916515550;POLLO FRESCO CJX20UN;1.640;20.539.544;261;23/5/2026;23/5/2026;1001;1;B010;1;2605210966;H;COP;1952839
1083134;11001117;4916516299;POLLO FRESCO CJX20UN;3.400;42.581.982;261;23/5/2026;23/5/2026;1001;1;B010;1;2605220448;H;COP;1952839
1083134;12001209;4916516676;SALMUERA CRISPY;689,280;1.248.976;261;23/5/2026;23/5/2026;1001;1;B010;1;2605230072;H;COP;1952839
1083134;12001211;4916516646;SALMUERA IMOR;320,040;281.955;261;23/5/2026;23/5/2026;1001;1;B010;1;2605220199;H;COP;1952839
1083134;13000368;4916514878;GRASA DE POLLO;-49,100;-14.730;531;23/5/2026;23/5/2026;1001;1;B010;1;2605230060;S;COP;1952839
1083134;13000368;4916516337;GRASA DE POLLO;-100;-30.000;531;23/5/2026;23/5/2026;1001;1;B010;1;2605230060;S;COP;1952839
1083134;13000368;4916516340;GRASA DE POLLO;-10,300;-3.090;531;23/5/2026;23/5/2026;1001;1;B010;1;2605230060;S;COP;1952839
1083134;13000368;4916516343;GRASA DE POLLO;-40;-12.000;531;23/5/2026;23/5/2026;1001;1;B010;1;2605230060;S;COP;1952839
1083134;13000370;4916516375;PRESAS POLLO DE SEGUNDA;-19,900;-132.335;531;23/5/2026;23/5/2026;1001;1;B010;1;2605230060;S;COP;1952839
1083134;13000371;4916514369;PUNTILLAS;-100;-20.000;531;23/5/2026;23/5/2026;1001;1;B010;1;2605230060;S;COP;1952839
1083134;13000371;4916514396;PUNTILLAS;-80;-16.000;531;23/5/2026;23/5/2026;1001;1;B010;1;2605230060;S;COP;1952839
1083134;13000371;4916516322;PUNTILLAS;-120;-24.000;531;23/5/2026;23/5/2026;1001;1;B010;1;2605230060;S;COP;1952839
1083134;13000371;4916516327;PUNTILLAS;-120;-24.000;531;23/5/2026;23/5/2026;1001;1;B010;1;2605230060;S;COP;1952839
1083134;13000371;4916516329;PUNTILLAS;-11;-2.200;531;23/5/2026;23/5/2026;1001;1;B010;1;2605230060;S;COP;1952839
1083134;13000371;4916516459;PUNTILLAS;-23;-4.600;531;23/5/2026;23/5/2026;1001;1;B010;1;2605230060;S;COP;1952839
1083134;18001587;4916516694;BOLSA POLLO ORIGINAL  BTOX2500UN;4.000;419.812;261;23/5/2026;23/5/2026;1001;1;B010;1;2605061129;H;COP;1952839
1083134;18001588;4916516451;BOLSA POLLO CRISPY  BTOX2500UN;1.600;169.223;261;23/5/2026;23/5/2026;1001;1;B010;1;2604291273;H;COP;1952839
1083134;18001596;4916510507;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;23/5/2026;23/5/2026;1001;1;B010;1;2404011303;H;COP;1952839
1083134;18001596;4916510522;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;23/5/2026;23/5/2026;1001;1;B010;1;2404011303;H;COP;1952839
1083134;18001596;4916510525;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;23/5/2026;23/5/2026;1001;1;B010;1;2404011303;H;COP;1952839
1083134;18001596;4916511174;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;23/5/2026;23/5/2026;1001;1;B010;1;2404011303;H;COP;1952839
1083134;18001596;4916511193;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;23/5/2026;23/5/2026;1001;1;B010;1;2404011303;H;COP;1952839
1083134;18001596;4916511210;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;23/5/2026;23/5/2026;1001;1;B010;1;2404011303;H;COP;1952839
1083134;18001596;4916511225;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;23/5/2026;23/5/2026;1001;1;B010;1;2404011303;H;COP;1952839
1083134;18001596;4916511246;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;23/5/2026;23/5/2026;1001;1;B010;1;2404011303;H;COP;1952839
1083134;18001596;4916511305;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;23/5/2026;23/5/2026;1001;1;B010;1;2404011303;H;COP;1952839
